customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_bin,tenure_bin,PaperlessBilling_bin,OnlineSecurity_bin,TechSupport_bin,pred_churn_prob,pred_churn_class
7615-ESMYF,Female,0,1,0,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.6,97.1,Yes,1,"(-0.001, 12.0]",0,0,0,0.5073885017072284,1
3858-VOBET,Male,0,0,0,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1710.45,Yes,1,"(12.0, 24.0]",1,0,0,0.5717146123391778,1
7020-OZKXZ,Female,1,0,0,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.5,637.4,No,0,"(-0.001, 12.0]",0,0,0,0.5592362965638249,1
3977-QCRSL,Female,0,0,0,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,117.95,No,0,"(-0.001, 12.0]",0,0,0,0.17201065493786816,0
0017-DINOC,Male,0,0,0,54,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.2,2460.55,No,0,"(48.0, 60.0]",0,1,1,0.0068340973517731695,0
1447-PJGGA,Female,0,0,0,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.25,5464.65,Yes,1,"(48.0, 60.0]",1,0,0,0.15744004962291358,0
8565-CLBZW,Male,0,0,0,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.85,2165.05,Yes,1,"(12.0, 24.0]",1,0,0,0.49886727179767837,0
9139-WQQDY,Female,0,1,1,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,100.45,4941.8,Yes,1,"(48.0, 60.0]",0,0,0,0.15373533478288748,0
0224-HJAPT,Male,0,0,0,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,Yes,1,"(-0.001, 12.0]",0,0,0,0.4654233874472951,0
8086-OVPWV,Male,0,0,0,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.2,181.1,Yes,1,"(-0.001, 12.0]",1,0,0,0.7357299014660643,1
9430-FRQOC,Female,0,0,1,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.1,341.45,Yes,1,"(-0.001, 12.0]",1,0,1,0.504131410794824,1
7639-OPLNG,Male,0,1,1,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.25,5731.85,No,0,"(60.0, 72.0]",1,1,1,0.01293111231658009,0
3074-GQWYX,Male,0,0,0,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,357.75,Yes,1,"(-0.001, 12.0]",1,0,0,0.6337598753246312,1
1492-QGCLU,Male,0,1,1,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.7,4616.1,No,0,"(48.0, 60.0]",0,1,1,0.08316752206957008,0
6845-RGTYS,Female,0,1,0,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7,Yes,1,"(36.0, 48.0]",1,1,0,0.37002380608317603,0
7328-OWMOM,Female,0,0,1,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,589.25,No,0,"(24.0, 36.0]",0,0,0,0.021327259481029925,0
4418-LZMSV,Male,0,1,1,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,750.1,No,0,"(12.0, 24.0]",0,0,1,0.21510369283251288,0
5155-AZQPB,Female,0,1,1,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,1410.25,No,0,"(24.0, 36.0]",0,0,0,0.1626127927495883,0
8861-HGGKB,Female,0,0,0,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.45,830.85,Yes,1,"(-0.001, 12.0]",0,0,0,0.6114119332842722,1
1087-GRUYI,Male,0,1,0,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,743.5,No,0,"(36.0, 48.0]",0,0,0,0.009369721804312246,0
7065-YUNRY,Female,0,0,0,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,1,"(-0.001, 12.0]",1,0,0,0.4985623024615479,0
7694-VLBWQ,Male,0,1,0,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.1,7040.85,Yes,1,"(60.0, 72.0]",0,0,0,0.1845240055555381,0
2546-KZAAT,Male,0,1,0,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4,3865.45,No,0,"(48.0, 60.0]",1,1,0,0.05996464322833294,0
0181-RITDD,Male,0,1,1,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,No,0,"(60.0, 72.0]",0,1,1,0.03214750218453443,0
5989-PGKJB,Female,0,0,0,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.25,1340.1,No,0,"(12.0, 24.0]",1,0,0,0.6524189309387398,1
4795-KTRTH,Female,1,1,0,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.0,371.65,Yes,1,"(-0.001, 12.0]",1,0,0,0.7685022035338988,1
8272-ONJLV,Male,0,0,0,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.7,1184.0,No,0,"(-0.001, 12.0]",0,0,0,0.43661009345640833,0
1488-PBLJN,Female,0,1,1,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.85,8477.7,No,0,"(60.0, 72.0]",1,1,1,0.05502458791192578,0
0308-GIQJT,Male,1,0,0,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85,No,0,"(60.0, 72.0]",0,0,1,0.10781728190755835,0
3778-FOAQW,Female,0,1,0,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,456.85,No,0,"(12.0, 24.0]",0,0,0,0.03655653159736367,0
4452-ROHMO,Female,0,0,0,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,331.6,No,0,"(12.0, 24.0]",0,0,0,0.029139744042558608,0
6481-OGDOO,Male,0,1,0,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.6,6056.15,Yes,1,"(60.0, 72.0]",1,1,0,0.0908293047164564,0
3090-LETTY,Male,0,0,1,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.95,134.6,No,0,"(-0.001, 12.0]",0,1,0,0.28324950294998263,0
5349-AZPEW,Female,0,1,1,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,125.5,No,0,"(-0.001, 12.0]",0,0,0,0.3157721222186651,0
3753-TSEMP,Female,0,1,0,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.15,1390.6,Yes,1,"(12.0, 24.0]",0,0,0,0.5902124517701304,1
8305-VHZBZ,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,1,"(-0.001, 12.0]",1,0,0,0.26216674767316306,0
9720-JJJOR,Male,0,1,1,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,No,0,"(36.0, 48.0]",1,1,0,0.06372821904017545,0
8100-HZZLJ,Female,0,0,1,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95,2737.05,No,0,"(36.0, 48.0]",1,1,0,0.15060130158490348,0
8775-ERLNB,Male,1,1,0,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,74.3,No,0,"(-0.001, 12.0]",0,0,0,0.7180708332988107,1
8309-IEYJD,Female,1,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,0,"(-0.001, 12.0]",1,0,0,0.7051887328302296,1
9172-JITSM,Female,0,1,1,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.8,2361.8,Yes,1,"(24.0, 36.0]",1,0,0,0.5607219031025227,1
6298-QDFNH,Male,0,0,0,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.35,1730.35,Yes,1,"(12.0, 24.0]",1,0,0,0.5902848684390759,1
7398-HPYZQ,Male,0,1,0,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55,6404.0,No,0,"(60.0, 72.0]",0,1,1,0.011626300387776565,0
3546-GHEAE,Male,0,0,0,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,165.35,No,0,"(-0.001, 12.0]",0,0,0,0.042476037222599926,0
7361-YPXFS,Female,1,0,0,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.45,1867.6,No,0,"(24.0, 36.0]",0,0,1,0.20225215523639556,0
6557-BZXLQ,Male,1,0,0,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,1043.3,No,0,"(12.0, 24.0]",0,0,0,0.5871771776425246,1
2550-QHZGP,Male,0,0,0,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,128.6,No,0,"(-0.001, 12.0]",0,0,0,0.08175209826184525,0
7519-JTWQH,Female,0,0,0,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,7455.45,No,0,"(60.0, 72.0]",1,0,1,0.08173181832063181,0
2538-OIMXF,Female,0,0,1,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.7,24.7,No,0,"(-0.001, 12.0]",0,0,0,0.3576621097865094,0
8543-MSDMF,Male,0,0,0,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.4,206.15,No,0,"(-0.001, 12.0]",1,1,0,0.4870196578889344,0
9961-JBNMK,Male,1,0,0,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,Yes,1,"(12.0, 24.0]",1,0,0,0.6144601033900434,1
1170-SASML,Female,0,1,0,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.4,5869.4,No,0,"(60.0, 72.0]",1,0,0,0.2135421342221851,0
4872-JCVCA,Female,0,1,0,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),47.6,3377.8,No,0,"(60.0, 72.0]",1,1,1,0.006205296792850182,0
5346-BZCHP,Female,0,1,1,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,1346.2,No,0,"(60.0, 72.0]",0,0,0,0.001490055126048424,0
2038-LLMLM,Female,0,0,0,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,4946.05,No,0,"(36.0, 48.0]",1,0,1,0.4027741227960868,0
6173-ITPWD,Male,0,1,0,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.35,4065.0,Yes,1,"(36.0, 48.0]",1,0,0,0.3437566495454076,0
9734-UYXQI,Female,0,0,0,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,106.55,Yes,1,"(-0.001, 12.0]",1,0,0,0.596076252336444,1
1216-BGTSP,Male,0,0,0,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.45,4964.7,No,0,"(36.0, 48.0]",1,1,1,0.247541843666726,0
4138-NAXED,Male,0,0,0,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,No,0,"(48.0, 60.0]",0,0,0,0.22212329950028423,0
2189-UXTKY,Female,0,1,0,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.2,1742.75,Yes,1,"(12.0, 24.0]",1,1,1,0.26755124697743327,0
0744-BIKKF,Male,0,0,0,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.65,6224.8,No,0,"(60.0, 72.0]",0,1,1,0.01009228164010396,0
7483-IQWIB,Male,0,1,1,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.95,3415.25,No,0,"(36.0, 48.0]",1,0,0,0.482654996096783,0
5248-KWLAR,Male,0,1,1,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.35,6325.25,No,0,"(60.0, 72.0]",0,1,1,0.013561331746470673,0
4958-GZWIY,Male,0,1,1,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.7,340.25,Yes,1,"(-0.001, 12.0]",0,0,0,0.4097469943754955,0
7996-MHXLW,Female,0,0,0,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1683.6,No,0,"(60.0, 72.0]",1,0,0,0.0037328946524493502,0
7833-PKIHD,Male,0,1,1,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.4,3966.3,No,0,"(48.0, 60.0]",1,1,1,0.04134204898929749,0
7061-OVMIM,Female,0,1,1,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,608.5,No,0,"(24.0, 36.0]",0,0,0,0.02492670271575926,0
5153-RTHKF,Female,0,0,0,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.35,2896.6,No,0,"(24.0, 36.0]",0,0,0,0.43348578522125597,0
1852-QSWCD,Male,0,1,1,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1514.85,No,0,"(60.0, 72.0]",1,0,0,0.003344117607494379,0
4832-VRBMR,Male,1,1,0,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,6792.45,No,0,"(60.0, 72.0]",1,0,0,0.24578164719467346,0
9079-LWTFD,Male,0,0,0,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.75,4669.2,No,0,"(36.0, 48.0]",0,1,1,0.15441653449110954,0
6356-ELRKD,Female,0,0,0,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,95.6,Yes,1,"(-0.001, 12.0]",1,1,0,0.6592598053978372,1
8624-GIOUT,Female,0,0,0,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,Yes,1,"(48.0, 60.0]",1,1,0,0.09175896916750456,0
3392-EHMNK,Female,0,1,1,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.1,6302.8,No,0,"(60.0, 72.0]",0,0,1,0.031225138676476156,0
5986-WWXDV,Male,0,0,1,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.35,779.2,No,0,"(36.0, 48.0]",0,0,0,0.015053257225980467,0
3061-BCKYI,Male,0,0,0,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,283.75,No,0,"(12.0, 24.0]",0,0,0,0.11167248505636289,0
6179-GJPSO,Female,1,0,0,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,Yes,1,"(36.0, 48.0]",1,1,1,0.3006277946563521,0
7901-TBKJX,Male,1,0,0,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,5594.0,No,0,"(48.0, 60.0]",1,0,0,0.49110294387756365,0
7228-PAQPD,Female,0,0,0,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,No,0,"(12.0, 24.0]",0,0,1,0.12323464092371991,0
3177-LASXD,Female,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.35,71.35,Yes,1,"(-0.001, 12.0]",0,0,0,0.6663927809597321,1
7746-QYVCO,Male,0,1,1,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.85,857.8,No,0,"(12.0, 24.0]",1,1,0,0.1352172427852991,0
5804-HYIEZ,Male,0,1,1,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,7554.05,No,0,"(60.0, 72.0]",1,1,0,0.26074168268283054,0
9919-FZDED,Male,1,1,0,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,5981.65,No,0,"(60.0, 72.0]",1,1,0,0.02586992084988107,0
5934-TSSAU,Female,0,1,1,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,No,0,"(12.0, 24.0]",1,0,0,0.4332861196970233,0
3486-KHMLI,Male,0,0,1,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.7,467.15,No,0,"(12.0, 24.0]",0,0,0,0.07048520651915617,0
4897-QSUYC,Female,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,20.15,Yes,1,"(-0.001, 12.0]",1,0,0,0.26715363335743364,0
1084-UQCHV,Male,0,0,1,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Yes,1,"(-0.001, 12.0]",0,0,0,0.5370252693742281,1
8290-YWKHZ,Female,1,1,0,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.2,2931.0,Yes,1,"(24.0, 36.0]",1,0,0,0.6226338034348987,1
2955-BJZHG,Male,0,1,1,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.85,1400.85,Yes,1,"(12.0, 24.0]",0,0,0,0.5104808542787711,1
3806-DXQOM,Female,0,0,0,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.65,137.85,Yes,1,"(-0.001, 12.0]",1,1,0,0.447234675414449,0
6784-XYJAE,Female,0,0,0,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,No,0,"(24.0, 36.0]",0,0,0,0.11428311015761665,0
3933-DQPWX,Female,0,0,0,50,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,1932.75,No,0,"(48.0, 60.0]",0,0,1,0.011518385593950506,0
6661-EIPZC,Female,0,1,1,48,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,No,0,"(36.0, 48.0]",1,0,1,0.051673441057351506,0
8957-THMOA,Female,0,0,1,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,970.85,No,0,"(48.0, 60.0]",0,0,0,0.0039537438781678405,0
2251-PYLPB,Male,0,1,0,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55,5810.9,No,0,"(60.0, 72.0]",0,1,1,0.008069386727525801,0
5555-RNPGT,Male,0,0,1,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,223.9,No,0,"(-0.001, 12.0]",0,0,0,0.11738996127240493,0
1057-FOGLZ,Female,0,0,0,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,391.7,No,0,"(12.0, 24.0]",0,0,0,0.09546064406761895,0
9300-RENDD,Male,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,79.95,Yes,1,"(-0.001, 12.0]",1,0,0,0.7404317169044866,1
0761-AETCS,Female,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.3,19.3,Yes,1,"(-0.001, 12.0]",0,0,0,0.27955994778086346,0
8087-LGYHQ,Male,0,0,0,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,No,0,"(-0.001, 12.0]",1,0,0,0.7020139134057737,1
4137-BTIKL,Male,0,0,0,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,No,0,"(-0.001, 12.0]",0,1,0,0.4521691664161971,0
2190-BCXEC,Female,0,1,0,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,No,0,"(36.0, 48.0]",1,0,1,0.2662912349540184,0
6227-FBDXH,Male,0,1,0,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,No,0,"(60.0, 72.0]",0,0,0,0.11603787406184311,0
2153-MREFK,Female,0,1,0,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.2,3754.6,Yes,1,"(36.0, 48.0]",1,1,1,0.22584711888378964,0
2911-WDXMV,Male,0,0,1,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,No,0,"(12.0, 24.0]",1,0,0,0.4749195398169015,0
7206-PQBBZ,Male,1,1,0,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,834.7,No,0,"(-0.001, 12.0]",1,0,0,0.7212107333068184,1
3106-ULWFW,Female,0,1,0,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.2,627.4,Yes,1,"(-0.001, 12.0]",1,0,0,0.6088337847050523,1
0925-VYDLG,Female,0,0,0,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242.0,Yes,1,"(-0.001, 12.0]",0,0,0,0.6549058723536774,1
4547-FZJWE,Male,0,1,1,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,3157.0,No,0,"(48.0, 60.0]",0,1,0,0.021597396285215387,0
7422-WNBTY,Male,0,1,0,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092.0,No,0,"(24.0, 36.0]",1,0,0,0.5556502829516097,1
0842-IWYCP,Female,0,0,0,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,No,0,"(36.0, 48.0]",0,0,0,0.09699248305791994,0
3521-HTQTV,Male,0,0,0,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.1,980.35,No,0,"(24.0, 36.0]",0,0,0,0.012807291090813753,0
3744-ZBHON,Female,0,0,0,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,No,0,"(-0.001, 12.0]",0,0,0,0.2598000644325456,0
3373-DIUUN,Male,0,1,1,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.25,711.9,No,0,"(24.0, 36.0]",0,0,0,0.011684032113238553,0
8383-SGHJU,Female,0,0,0,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,No,0,"(24.0, 36.0]",0,1,1,0.06231591710279152,0
7607-QKKTJ,Male,0,1,1,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.0,4368.85,No,0,"(36.0, 48.0]",1,0,0,0.2184841588753729,0
7707-PYBBH,Male,0,0,0,40,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2647.1,No,0,"(36.0, 48.0]",1,1,1,0.093675772659421,0
8984-HPEMB,Female,0,0,0,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.65,8477.6,No,0,"(60.0, 72.0]",1,1,1,0.0927681304265585,0
4349-GFQHK,Male,0,0,0,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.35,54.35,Yes,1,"(-0.001, 12.0]",0,0,0,0.514412694141417,1
4139-DETXS,Female,0,1,1,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.45,4528.0,No,0,"(60.0, 72.0]",0,1,1,0.004774867471978137,0
9779-DPNEJ,Female,0,1,1,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.15,1790.65,No,0,"(12.0, 24.0]",1,0,0,0.5650050870474775,1
9805-FILKB,Male,0,1,1,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,845.6,No,0,"(36.0, 48.0]",1,0,0,0.015955967752540528,0
5793-YOLJN,Female,0,1,1,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.0,1210.3,No,0,"(48.0, 60.0]",0,0,0,0.0032625045128579803,0
0673-IGUQO,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,No,0,"(-0.001, 12.0]",0,0,0,0.1989423395583858,0
4123-FCVCB,Female,0,0,0,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.85,854.45,No,0,"(-0.001, 12.0]",1,0,1,0.2081519834483808,0
